X,Y,FID,Company,Site,State_Name,PADD,LONGITUDE,LATITUDE,Source
-74.752258,40.186512,434,CONSUMERS OIL CORP,CONSUMERS OIL CORP,New Jersey,1,-74.752258,40.186512,EIA815
-87.05763,39.032455,435,COUNTRYMARK COOP LLP,SWITZ CITY,Indiana,2,-87.05763,39.032455,EIA815
-86.107667,40.747517,436,COUNTRYMARK COOP LLP,PERU,Indiana,2,-86.107667,40.747517,EIA815
-86.222189,40.044519,437,COUNTRYMARK COOP LLP,JOLIETVILLE,Indiana,2,-86.222189,40.044519,EIA815
-112.024029,41.225586,438,STAKER PARSON COMPANIES,OGDEN PLANT,Utah,4,-112.024029,41.225586,EIA815
-161.778749,60.78258,439,CROWLEY FUELS LLC,BETHEL,Alaska,5,-161.778749,60.78258,EIA815
-165.410991,64.499778,440,CROWLEY FUELS LLC,NOME,Alaska,5,-165.410991,64.499778,EIA815
-162.580019,66.90227,441,CROWLEY FUELS LLC,KOTZEBUE,Alaska,5,-162.580019,66.90227,EIA815
-166.092244,61.53233,442,CROWLEY FUELS LLC,HOOPER BAY,Alaska,5,-166.092244,61.53233,EIA815
-163.283549,62.05849,443,CROWLEY FUELS LLC,ST MARYS,Alaska,5,-163.283549,62.05849,EIA815
-145.266555,66.56326,444,CROWLEY FUELS LLC,FORT YUKON,Alaska,5,-145.266555,66.56326,EIA815
-156.937089,64.73331,445,CROWLEY FUELS LLC,GALENA,Alaska,5,-156.937089,64.73331,EIA815
-155.437779,61.350465,446,CROWLEY FUELS LLC,ANIAK,Alaska,5,-155.437779,61.350465,EIA815
-134.393013,58.288554,447,CROWLEY FUELS LLC,JUNEAU,Alaska,5,-134.393013,58.288554,EIA815
-131.630888,55.336482,448,CROWLEY FUELS LLC,KETCHIKAN,Alaska,5,-131.630888,55.336482,EIA815
-86.877886,36.182906,449,CUMBERLAND TERMINALS INC,NASHVILLE,Tennessee,2,-86.877886,36.182906,EIA815
-82.490099,42.886672,450,MARYSVILLE HYDROCARBONS LLC,MARYSVILLE,Michigan,2,-82.490099,42.886672,EIA815
-86.785084,36.181994,451,LION OIL CO,NASHVILLE,Tennessee,2,-86.785084,36.181994,EIA815
-90.074081,35.120343,452,LION OIL CO,MEMPHIS,Tennessee,2,-90.074081,35.120343,EIA815
-95.028005,32.65452,453,DELEK MARKETING - BIG SANDY LLC,BIG SANDY,Texas,3,-95.028005,32.65452,EIA815
-99.752504,32.518655,454,DELEK MARKETING & SUPPLY LP,ABILENE,Texas,3,-99.752504,32.518655,EIA815
-100.375964,31.494619,455,DELEK MARKETING & SUPPLY LP,SAN ANGELO,Texas,3,-100.375964,31.494619,EIA815
-92.177513,34.779145,456,DELEK MARKETING & SUPPLY LP,NORTH LITTLE ROCK,Arkansas,3,-92.177513,34.779145,EIA815
-94.983727,33.157164,457,DELEK MARKETING & SUPPLY LP,MT PLEASANT,Texas,3,-94.983727,33.157164,EIA815
-97.9575,34.5022,458,ALON USA LP,DUNCAN STORAGE TERMINAL,Oklahoma,2,-97.9575,34.5022,EIA815
-119.07426,35.382083,459,ALON BAKERSFIELD PROPERTY INC,BAKERSFIELD,California,5,-119.07426,35.382083,EIA815
-75.112169,40.01211,460,MONROE ENERGY LLC,PHILADELPHIA,Pennsylvania,1,-75.112169,40.01211,EIA815
-75.426047,39.849304,461,MONROE ENERGY LLC,CHELSEA,Pennsylvania,1,-75.426047,39.849304,EIA815
-89.55722,36.579269,462,BROWN SAND & GRAVEL,HEARTLAND ASPHALT MATERIALS,Missouri,2,-89.55722,36.579269,EIA815
-91.037799,33.398445,463,DELTA TERMINAL INC,GREENVILLE,Mississippi,3,-91.037799,33.398445,EIA815
-89.522222,31.644167,464,PBF T&M TERMINAL,T&M TERMINAL PIPELINE CO,Mississippi,3,-89.522222,31.644167,EIA815
-75.245069,39.8462,465,PBF LOGISTICS PRODUCTS TERMINALS LLC,PAULSBORO,New Jersey,1,-75.245069,39.8462,EIA815
-75.210703,39.93669,466,PBF LOGISTICS PRODUCTS TERMINALS LLC,PHILADELPHIA - 51ST STREET,Pennsylvania,1,-75.210703,39.93669,EIA815
-75.217986,39.912089,467,PBF LOGISTICS PRODUCTS TERMINALS LLC,NORTH PHILADELPHIA,Pennsylvania,1,-75.217986,39.912089,EIA815
-75.223409,39.907496,468,PBF LOGISTICS PRODUCTS TERMINALS LLC,SOUTH PHILADELPHIA,Pennsylvania,1,-75.223409,39.907496,EIA815
-83.508122,41.630448,469,PBF LOGISTICS PRODUCTS TERMINALS LLC,TOLEDO,Ohio,2,-83.508122,41.630448,EIA815
-83.989618,35.961781,470,PBF LOGISTICS PRODUCTS TERMINALS LLC,5100 KNOXVILLE,Tennessee,2,-83.989618,35.961781,EIA815
-83.997906,35.959563,471,PBF LOGISTICS PRODUCTS TERMINALS LLC,4715 KNOXVILLE,Tennessee,2,-83.997906,35.959563,EIA815
-118.222434,34.008941,472,TORRANCE LOGISTICS CO LLC,VERNON,California,5,-118.222434,34.008941,EIA815
-117.837087,33.86608,473,TORRANCE LOGISTICS CO LLC,ATWOOD,California,5,-117.837087,33.86608,EIA815
-75.227491,39.841753,474,CPI OPERATIONS LLC,CPI OPERATIONS LLC,New Jersey,1,-75.227491,39.841753,EIA815
-108.953079,32.229193,475,DANSK WHOLESALE INC,ROAD FORKS,New Mexico,3,-108.953079,32.229193,EIA815
-91.544716,29.838311,476,FIVE STAR FUELS,BALDWIN,Louisiana,3,-91.544716,29.838311,EIA815
-72.576197,42.118834,477,EAST RIVER ENERGY INC,ALBANY STREET TERMINAL,Massachusetts,1,-72.576197,42.118834,EIA815
-80.17784,35.613401,478,ECO-ENERGY DISTRIBUTION SERVICES LLC,ECO-ENERGY DISTRIBUTION - HIGH ROCK,North Carolina,1,-80.17784,35.613401,EIA815
-84.847165,34.139606,479,ECO-ENERGY DISTRIBUTION SERVICES LLC,ECO-ENERGY DISTRIBUTION- ATLANTA LLC,Georgia,1,-84.847165,34.139606,EIA815
-81.98268,33.3809,480,ECO-ENERGY DISTRIBUTION SERVICES LLC,ECO-ENERGY DISTRIBUTION-AUGUSTA,Georgia,1,-81.98268,33.3809,EIA815
-75.150043,39.902326,481,ECO-ENERGY DSTR SERVICES LLC,ECO-ENERGY DISTRIBUTION PHILADELPHIA,Pennsylvania,1,-75.150043,39.902326,EIA815
-91.218037,30.384797,482,ECONOMY/STONE MIDSTREAM FUEL LLC,BATON ROUGE,Louisiana,3,-91.218037,30.384797,EIA815
-73.848254,40.778592,483,THE ENERGY CONSRV GROUP LLC,THE ENERGY CONSRV GROUP LLC,New York,1,-73.848254,40.778592,EIA815
-65.772623,18.150569,484,PEERLESS OIL & CHEMICALS INC,PUNTILAPLAYACONTROL,Puerto Rico,6,-65.772623,18.150569,EIA815
-94.004262,29.988691,485,SUNOCO LOGISTICS,NEDERLAND TERMINAL,Texas,3,-94.004262,29.988691,EIA815
-83.103167,39.967929,486,SUNOCO LOGISTICS,COLUMBUS WEST,Ohio,2,-83.103167,39.967929,EIA815
-78.932641,42.976739,487,SUNOCO LOGISTICS,BUFFALO,New York,1,-78.932641,42.976739,EIA815
-80.657813,41.034581,488,SUNOCO LOGISTICS,YOUNGSTOWN,Ohio,2,-80.657813,41.034581,EIA815
-78.400734,40.508795,489,SUNOCO LOGISTICS,ELDORADO  ALTOONA,Pennsylvania,1,-78.400734,40.508795,EIA815
-76.975106,40.219059,490,SUNOCO LOGISTICS,MECHANICSBURG,Pennsylvania,1,-76.975106,40.219059,EIA815
-79.94561,40.485446,491,SUNOCO LOGISTICS,PITTSBURGH,Pennsylvania,1,-79.94561,40.485446,EIA815
-84.165101,39.787008,492,SUNOCO LOGISTICS,DAYTON,Ohio,2,-84.165101,39.787008,EIA815
-83.153719,42.293799,493,SUNOCO LOGISTICS,RIVER ROUGE,Michigan,2,-83.153719,42.293799,EIA815
-84.196439,42.99766,494,SUNOCO LOGISTICS,OWOSSO,Michigan,2,-84.196439,42.99766,EIA815
-85.451851,40.897741,495,SUNOCO LOGISTICS,HUNTINGTON,Indiana,2,-85.451851,40.897741,EIA815
-79.573758,40.422972,496,SUNOCO LOGISTICS,DELMONT,Pennsylvania,1,-79.573758,40.422972,EIA815
-81.667612,41.467775,497,SUNOCO LOGISTICS,CLEVELAND,Ohio,2,-81.667612,41.467775,EIA815
-81.488355,41.098438,498,SUNOCO LOGISTICS,AKRON,Ohio,2,-81.488355,41.098438,EIA815
-76.032495,40.314961,499,SUNOCO LOGISTICS,MONTELLO,Pennsylvania,1,-76.032495,40.314961,EIA815
-83.093855,39.954004,500,SUNOCO LOGISTICS,COLUMBUS EAST,Ohio,2,-83.093855,39.954004,EIA815
-77.675401,43.164698,501,SUNOCO LOGISTICS,ROCHESTER,New York,1,-77.675401,43.164698,EIA815
-75.481834,40.644803,502,SUNOCO LOGISTICS,FULLERTON,Pennsylvania,1,-75.481834,40.644803,EIA815
-75.908326,41.267526,503,SUNOCO LOGISTICS,KINGSTON,Pennsylvania,1,-75.908326,41.267526,EIA815
-75.613094,40.029623,504,SUNOCO LOGISTICS,EXTON,Pennsylvania,1,-75.613094,40.029623,EIA815
-92.901124,32.544419,505,SUNOCO LOGISTICS,ARCADIA,Louisiana,3,-92.901124,32.544419,EIA815
-94.147545,31.796255,506,SUNOCO LOGISTICS,CENTER,Texas,3,-94.147545,31.796255,EIA815
-96.552149,30.840645,507,SUNOCO LOGISTICS,HEARNE,Texas,3,-96.552149,30.840645,EIA815
-94.068429,32.479449,508,SUNOCO LOGISTICS,WASKOM,Texas,3,-94.068429,32.479449,EIA815
-79.85476,40.498,509,SUNOCO LOGISTICS,BLAWNOX,Pennsylvania,1,-79.85476,40.498,EIA815
-83.308487,42.253138,510,SUNOCO LOGISTICS,INKSTER,Michigan,2,-83.308487,42.253138,EIA815
-75.24877,39.845235,511,SUNOCO LOGISTICS,PAULSBORO,New Jersey,1,-75.24877,39.845235,EIA815
-94.059976,29.982982,512,SUNOCO LOGISTICS,HEBERT,Texas,3,-94.059976,29.982982,EIA815
-83.32428,42.239027,513,SUNOCO LOGISTICS,ROMULUS,Michigan,2,-83.32428,42.239027,EIA815
-75.1558,39.8718,514,SUNOCO LOGISTICS,EAGLE POINT TANK FARM EPTF,New Jersey,1,-75.1558,39.8718,EIA815
-71.022521,42.384137,515,SUNOCO LOGISTICS,EAST BOSTON,Massachusetts,1,-71.022521,42.384137,EIA815
-76.800504,40.89815,516,SUNOCO LOGISTICS,NORTHUMBERLAND,Pennsylvania,1,-76.800504,40.89815,EIA815
-76.570843,39.23066,517,SUNOCO LOGISTICS,BALTIMORE,Maryland,1,-76.570843,39.23066,EIA815
-75.540161,40.43907,518,SUNOCO LOGISTICS,MALVERN,Pennsylvania,1,-75.540161,40.43907,EIA815
-77.506093,38.802242,519,SUNOCO LOGISTICS,MANASSAS,Virginia,1,-77.506093,38.802242,EIA815
-74.126979,40.718559,520,SUNOCO LOGISTICS,NEWARK,New Jersey,1,-74.126979,40.718559,EIA815
-75.426047,39.849304,521,SUNOCO LOGISTICS,TWIN OAKS,Pennsylvania,1,-75.426047,39.849304,EIA815
-75.137833,39.867293,522,SUNOCO LOGISTICS,WESTVILLE,New Jersey,1,-75.137833,39.867293,EIA815
-75.192112,39.921375,523,SUNOCO LOGISTICS,BELMONT,Pennsylvania,1,-75.192112,39.921375,EIA815
-76.304006,43.09641,524,SUNOCO LOGISTICS,SYRACUSE,New York,1,-76.304006,43.09641,EIA815
-75.413456,39.812151,525,SUNOCO LOGISTICS,MARCUS HOOK,Pennsylvania,1,-75.413456,39.812151,EIA815
-94.915799,29.85475,526,LONE STAR NGL LLC,MONT BELVIEU,Texas,3,-94.915799,29.85475,EIA815
-89.268095,31.372549,527,LONE STAR NGL HATTIESBURG,HATTIESBURG,Mississippi,3,-89.268095,31.372549,EIA815
-155.049428,19.729753,528,ALOHA PETROLEUM LTD,HILO TERMINAL,Hawaii,5,-155.049428,19.729753,EIA815
-158.102119,21.302551,529,ALOHA PETROLEUM LTD,THOMAS MALONE TERMINAL,Hawaii,5,-158.102119,21.302551,EIA815
-159.356923,21.954704,530,ALOHA PETROLEUM LTD,NAWILIWILI,Hawaii,5,-159.356923,21.954704,EIA815
-155.054986,19.727211,531,ALOHA PETROLEUM LTD,HILO TERMINAL - 2 WEST,Hawaii,5,-155.054986,19.727211,EIA815
-157.872497,21.313305,532,ALOHA PETROLEUM LTD,HONOLULU TERMINAL,Hawaii,5,-157.872497,21.313305,EIA815
-156.461938,20.892919,533,ALOHA PETROLEUM LTD,KAHULUI TERMINAL,Hawaii,5,-156.461938,20.892919,EIA815
-93.989632,30.008649,534,SUNOCO PARTNERS NGL FACILITIES LLC,NEDERLAND NGLS,Texas,3,-93.989632,30.008649,EIA815
-76.960548,42.128751,535,SUNOCO LLC,BIG FLATS,New York,1,-76.960548,42.128751,EIA815
-77.667657,43.151417,536,SUNOCO LLC,ROCHESTER,New York,1,-77.667657,43.151417,EIA815
-75.246313,43.129638,537,SUNOCO LLC,MARCY,New York,1,-75.246313,43.129638,EIA815
-92.177249,34.773481,538,SUNOCO LLC,SUNOCO NLR LLC,Arkansas,3,-92.177249,34.773481,EIA815
-96.199378,33.034745,539,SUNOCO LLC,SUNOCO CADDO LLC,Texas,3,-96.199378,33.034745,EIA815
-86.878158,33.449121,540,SUNOCO LLC,BIRMINGHAM,Alabama,3,-86.878158,33.449121,EIA815
-97.093895,32.810917,541,SUNOCO LLC,EULESS,Texas,3,-97.093895,32.810917,EIA815
-95.1047,29.75573,542,HFOTCO LLC,HFOTCO LLC,Texas,3,-95.1047,29.75573,EIA815
-94.815093,29.317971,543,PELICAN ISLAND STORAGE TERMLS,GALVESTON,Texas,3,-94.815093,29.317971,EIA815
-91.945738,30.261836,544,ENTERPRISE FIELD SERVICES LLC,ANSE LA BUTTE TERMINAL LA,Louisiana,3,-91.945738,30.261836,EIA815
-95.123679,29.749397,545,ENT HOUSTON SHIP CHANNEL LP,HSC REFINED TERMINAL,Texas,3,-95.123679,29.749397,EIA815
-89.260933,31.378717,546,ENTERPRISE PRODUCTS OPERATING LLC,PETAL NGL STORAGE,Mississippi,3,-89.260933,31.378717,EIA815
-91.945738,30.261836,547,ENTERPRISE PRODUCTS OPERATING LLC,BREAUX BRIDGE STORAGE,Louisiana,3,-91.945738,30.261836,EIA815
-109.818926,34.978027,548,ENTERPRISE PRODUCTS OPERATING LLC,ADAMANA PETROLEUM STORAGE-NGL UGS,Arizona,5,-109.818926,34.978027,EIA815
-97.99536,38.02159,549,ENTERPRISE PRODUCTS OPERATING LLC,HUTCHINSON STORAGE-NGL UGS,Kansas,2,-97.99536,38.02159,EIA815
-93.03659,44.79222,550,ENTERPRISE PRODUCTS OPERATING LP,INVER GROVE HEIGHTS NGL TERMINAL,Minnesota,2,-93.03659,44.79222,EIA815
-94.99437,43.60287,551,ENTERPRISE PRODUCTS OPERATING LLC,JACKSON NGL TERMINAL,Minnesota,2,-94.99437,43.60287,EIA815
-83.212007,35.386552,552,ENTERPRISE PRODUCTS OPERATING LLC,SYLVA -NGL,North Carolina,1,-83.212007,35.386552,EIA815
-111.40786,35.20471,553,ENTERPRISE PRODUCTS OPERATING LLC,FLAGSTAFF TERMINAL,Arizona,5,-111.40786,35.20471,EIA815
-95.011389,29.681389,554,ENTERPRISE PRODUCTS OPERATING LLC,MORGANS PT COMPLEX NGLS,Texas,3,-95.011389,29.681389,EIA815
-95.171733,29.738985,555,ENTERPRISE PRODUCTS OPERATING LLC,PASADENA PRODUCTS TERMINAL,Texas,3,-95.171733,29.738985,EIA815
-95.011595,29.681617,556,ENTERPRISE PRODUCTS OPERATING LLC,MORGAN`S PT ETHANE EXP TERMINAL,Texas,3,-95.011595,29.681617,EIA815
-94.9072,29.85778,557,MONT BELVIEU CAVERNS LLC,MONT BELVIEU CAVERNS LLC,Texas,3,-94.9072,29.85778,EIA815
-85.3704,32.5766,558,ENT PROPANE TERMINALS & STORAGE LLC,OPELIKA PROPANE TERMINAL,Alabama,3,-85.3704,32.5766,EIA815
-87.8364,32.5175,559,ENT PROPANE TERMINALS & STORAGE LLC,DEMOPOLIS PROPANE TERMINAL,Alabama,3,-87.8364,32.5175,EIA815
-81.171558,33.975072,560,ENT PROPANE TERMINALS & STORAGE LLC,LEXINGTON PROPANE TERMINAL,South Carolina,1,-81.171558,33.975072,EIA815
-84.20698,33.15104,561,ENT PROPANE TERMINALS & STORAGE LLC,MILNER PROPANE TERMINAL,Georgia,1,-84.20698,33.15104,EIA815
-84.115456,31.497434,562,ENT PROPANE TERMINALS & STORAGE LLC,ALBANY PROPANE TERMINAL,Georgia,1,-84.115456,31.497434,EIA815
-82.536074,31.549411,563,ENT PROPANE TERMINALS & STORAGE LLC,ALMA PROPANE TERMINAL,Georgia,1,-82.536074,31.549411,EIA815
-78.83545,35.705526,564,ENT PROPANE TERMINALS & STORAGE LLC,APEX PROPANE STORAGE TERMINAL,North Carolina,1,-78.83545,35.705526,EIA815
-80.012081,34.722003,565,ENT PROPANE TERMINALS & STORAGE LLC,CHERAW PROPANE TERMINAL,South Carolina,1,-80.012081,34.722003,EIA815
-87.767475,41.46611,566,ENTERPRISE TERMINALS & STORAGE LLC,MONEE TERMINAL,Illinois,2,-87.767475,41.46611,EIA815
-81.844602,40.196365,567,ENTERPRISE TERMINALS & STORAGE LLC,COSHOCTON TERMINAL,Ohio,2,-81.844602,40.196365,EIA815
-84.397828,39.460705,568,ENTERPRISE TERMINALS & STORAGE LLC,TODHUNTER TERMINAL,Ohio,2,-84.397828,39.460705,EIA815
-78.674256,41.031974,569,ENTERPRISE TERMINALS & STORAGE LLC,DUBOIS LPG TERMINAL,Pennsylvania,1,-78.674256,41.031974,EIA815
-79.579,40.289,570,ENTERPRISE TERMINALS & STORAGE LLC,GREENSBURG LPG TERMINAL,Pennsylvania,1,-79.579,40.289,EIA815
-76.20202,42.422073,571,ENTERPRISE TERMINALS & STORAGE LLC,HARFORD MILLS LPG TERMINAL,New York,1,-76.20202,42.422073,EIA815
-76.94903,42.3772,572,ENTERPRISE TERMINALS & STORAGE LLC,WATKINS GLEN TERMINAL,New York,1,-76.94903,42.3772,EIA815
-75.098327,42.489431,573,ENTERPRISE TERMINALS & STORAGE LLC,ONEONTA LPG TERMINAL,New York,1,-75.098327,42.489431,EIA815
-73.79176,42.52791,574,ENTERPRISE TERMINALS & STORAGE LLC,SELKIRK LPG TERMINAL,New York,1,-73.79176,42.52791,EIA815
-96.466852,40.944558,575,ENTERPRISE TERMINALS & STORAGE LLC,GREENWOOD TERMINAL,Nebraska,2,-96.466852,40.944558,EIA815
-102.992,32.9011,576,ENTERPRISE TERMINALS & STORAGE LLC,HOBBS STATION & TERMINAL,Texas,3,-102.992,32.9011,EIA815
-91.411229,41.615947,577,MID-AMERICA PIPELINE CO LLCENTE,IOWA CITY TERMINAL,Iowa,2,-91.411229,41.615947,EIA815
-92.091181,40.645802,578,ENTERPRISE TERMINALS & STORAGE LLC,CANTRIL TERMINAL,Iowa,2,-92.091181,40.645802,EIA815
-97.127706,39.496044,579,MID-AMERICA PIPELINE CO LLC,CLAY CENTER TERMINAL,Kansas,2,-97.127706,39.496044,EIA815
-90.69863,42.33856,580,ENTERPRISE TERMINALS & STORAGE LLC,DUBUQUE TERMINAL,Iowa,2,-90.69863,42.33856,EIA815
-90.0058,40.6981,581,ENTERPRISE TERMINALS & STORAGE LLC,FARMINGTON TERMINAL,Illinois,2,-90.0058,40.6981,EIA815
-89.122406,42.730859,582,ENTERPRISE TERMINALS & STORAGE LLC,JANESVILLE TERMINAL,Wisconsin,2,-89.122406,42.730859,EIA815
-94.37036,39.39083,583,ENTERPRISE TERMINALS & STORAGE LLC,KEARNEY TERMINAL,Missouri,2,-94.37036,39.39083,EIA815
-94.172228,44.01412,584,ENTERPRISE TERMINALS & STORAGE LLC,MANKATO TERMINAL,Minnesota,2,-94.172228,44.01412,EIA815
-92.436308,39.520328,585,ENTERPRISE TERMINALS & STORAGE LLC,MOBERLY TERMINAL,Missouri,2,-92.436308,39.520328,EIA815
-94.11059,42.03463,586,ENTERPRISE TERMINALS & STORAGE LLC,OGDEN TERMINAL,Iowa,2,-94.11059,42.03463,EIA815
-93.03659,44.79222,587,ENTERPRISE TERMINALS & STORAGE LLC,PINE BEND TERMINAL,Minnesota,2,-93.03659,44.79222,EIA815
-95.624157,43.182823,588,ENTERPRISE TERMINALS & STORAGE LLC,SANBORN TERMINAL,Iowa,2,-95.624157,43.182823,EIA815
-96.14235,42.117711,589,ENTERPRISE TERMINALS & STORAGE LLC,WHITING TERMINAL,Iowa,2,-96.14235,42.117711,EIA815
-95.12361,29.74939,590,ENTERPRISE GC LLC,HO NGL-ALMEDA TERMINAL 1,Texas,3,-95.12361,29.74939,EIA815
-94.91434,29.37735,591,ENTERPRISE GC LLC,HO NGL-TEXAS CITY TERMINAL,Texas,3,-94.91434,29.37735,EIA815
-97.431765,27.811441,592,ENTERPRISE GC LLC,S TX-ORIGIN STATION,Texas,3,-97.431765,27.811441,EIA815
-96.060292,29.017544,593,ENTERPRISE GC LLC,MARKHAM STORAGE,Texas,3,-96.060292,29.017544,EIA815
-88.048459,32.78369,594,ENTERPRISE REFINED PRODUCTS CO LLC,BOLIGEE TERMINAL,Alabama,3,-88.048459,32.78369,EIA815
-94.004644,29.935155,595,ENTERPRISE REFINED PRODUCTS CO LLC,PORT ARTHUR RP STORAGE TERMINAL,Texas,3,-94.004644,29.935155,EIA815
-88.539249,33.82431,596,ENTERPRISE REFINED PRODUCTS CO LLC,ABERDEEN TRUCK RACK TERMINAL,Mississippi,3,-88.539249,33.82431,EIA815
-84.226355,39.478154,597,ENTERPRISE REFINED PRODUCTS CO LLC,LEBANON RP TRUCK TERMINAL,Ohio,2,-84.226355,39.478154,EIA815
-89.514374,37.220225,598,ENTERPRISE REFINED PRODUCTS CO LLC,CAPE GIRARDEAU RP TRUCK TERMINAL,Missouri,2,-89.514374,37.220225,EIA815
-87.389079,38.358945,599,ENTERPRISE REFINED PRODUCTS CO LLC,PRINCETON RP TRUCK TERMINAL,Indiana,2,-87.389079,38.358945,EIA815
-95.418655,29.81348,600,ENTERPRISE REFINED PRODUCTS CO LLC,NORTH HOUSTON RP TRUCK TERMINAL,Texas,3,-95.418655,29.81348,EIA815
-93.67382,32.552646,601,ENTERPRISE REFINED PRODUCTS CO LLC,SHREVEPORT RP TRUCK RACK TERMINAL,Louisiana,3,-93.67382,32.552646,EIA815
-94.03193,30.04083,602,ENTERPRISE REFINED PRODUCTS CO LLC,BEAUMONT MARINE RP EAST TERMINAL,Texas,3,-94.03193,30.04083,EIA815
-94.048882,30.021476,603,ENT BEAUMONT MARINE WEST LP,BEAUMONT RP WEST TERMINAL,Texas,3,-94.048882,30.021476,EIA815
-84.106718,33.72641,604,E R SNELL CONTRACTOR INC,LITHONIA,Georgia,1,-84.106718,33.72641,EIA815
-93.010564,44.879945,605,NEWPORT TERMINAL CORPORATION,NEWPORT TERMINAL,Minnesota,2,-93.010564,44.879945,EIA815
-117.31948,47.668432,606,EXXONMOBIL OIL CORPORATION,SPOKANE DISTRIBUTION TERMINAL,Washington,5,-117.31948,47.668432,EIA815
-87.948835,42.024518,607,EXXONMOBIL CORP,DES PLAINES,Illinois,2,-87.948835,42.024518,EIA815
-87.508934,41.60508,608,EXXONMOBIL,HAMMOND TERMINAL,Indiana,2,-87.508934,41.60508,EIA815
-88.044444,41.65455,609,EXXONMOBIL PIPELINE CO,LOCKPORT TERMINAL,Illinois,2,-88.044444,41.65455,EIA815
-91.168643,30.477927,610,EXXON MOBIL REFG & SPLY COMP,BATON ROUGE,Louisiana,3,-91.168643,30.477927,EIA815
-108.433506,45.806647,611,EXXON MOBIL REFG & SPLY COMP,BILLINGS,Montana,4,-108.433506,45.806647,EIA815
-111.040974,45.700022,612,EXXON MOBIL CORP,EXXONMOBIL DISTRIBUTION TERMINAL,Montana,4,-111.040974,45.700022,EIA815
-111.983026,46.591289,613,EXXON MOBIL CORPORATION,HELENA TERMINAL,Montana,4,-111.983026,46.591289,EIA815
-86.8243,36.180461,614,EXXON MOBIL REFG & SPLY COMP,NASHVILLE - DF40,Tennessee,2,-86.8243,36.180461,EIA815
-75.24734,39.84208,615,EXXON MOBIL REFG & SPLY COMP,PAULSBORO,New Jersey,1,-75.24734,39.84208,EIA815
-98.436667,29.442281,616,EXXON MOBIL REFG & SPLY COMP,SAN ANTONIO,Texas,3,-98.436667,29.442281,EIA815
-91.211267,30.482316,617,EXXONMOBIL CHEMICAL COMPANY,CORP EMCC L3 302,Louisiana,3,-91.211267,30.482316,EIA815
-94.071388,30.065833,618,EXXON MOBIL REFG & SPLY COMP,BEAUMONT,Texas,3,-94.071388,30.065833,EIA815
-87.740255,41.823302,619,EXXON MOBIL REFG & SPLY COMP,CICERO,Illinois,2,-87.740255,41.823302,EIA815
-91.210386,30.479444,620,EXXONMOBIL PORT ALLEN LUBRICANTS B,PORT ALLEN LUBE BLENDING  PACKAGING,Louisiana,3,-91.210386,30.479444,EIA815
-71.334003,41.785818,621,EXXONMOBIL CORPORATION,EAST PROVIDENCE,Rhode Island,1,-71.334003,41.785818,EIA815
-95.396689,29.669619,622,EXXONMOBIL P L CO,SOUTH HOUSTON,Texas,3,-95.396689,29.669619,EIA815
-95.411621,29.886177,623,EXXONMOBIL CORPORATION,NORTH HOUSTON,Texas,3,-95.411621,29.886177,EIA815
-71.060091,42.396205,624,EXXONMOBIL CORPORATION,EVERETT TERMINAL,Massachusetts,1,-71.060091,42.396205,EIA815
-96.932412,32.837278,625,EXXONMOBIL CORPORATION,IRVING,Texas,3,-96.932412,32.837278,EIA815
-80.129403,26.092787,626,EXXONMOBIL PL CO,PORT EVERGLADES,Florida,1,-80.129403,26.092787,EIA815
-90.075245,35.120182,627,EXXONMOBIL CORPORATION,MEMPHIS,Tennessee,2,-90.075245,35.120182,EIA815
-94.624444,30.139444,628,EXXONMOBIL PL CO,HULL UG STORAGE,Texas,3,-94.624444,30.139444,EIA815
-94.08175,30.83114,629,JEFFERSON GULF COAST ENERGY PARTNERS,JEFFERSON ENERGY TERMINAL,Texas,3,-94.08175,30.83114,EIA815
-75.294053,39.841813,630,DELAWARE RIVER PARTNERS LLC,REPAUNO PORT & RAIL TERMINAL,New Jersey,1,-75.294053,39.841813,EIA815
-89.850184,40.012062,631,GROWMARK INC,MENARD,Illinois,2,-89.850184,40.012062,EIA815
-93.990649,42.47089,632,GROWMARK INC,FORT DODGE,Iowa,2,-93.990649,42.47089,EIA815
-87.864781,40.836345,633,GROWMARK INC,ASHKUM,Illinois,2,-87.864781,40.836345,EIA815
-94.954008,39.759561,634,GROWMARK INC,WATHENA,Kansas,2,-94.954008,39.759561,EIA815
-92.317618,43.105316,635,GROWMARK INC,PLATTSBURG,Iowa,2,-92.317618,43.105316,EIA815
-89.395309,41.758257,636,GROWMARK INC,AMBOY,Illinois,2,-89.395309,41.758257,EIA815
-91.39791,40.61076,637,GROWMARK INC,FORT MADISON,Iowa,2,-91.39791,40.61076,EIA815
-97.101875,31.562077,638,FIKES WHOLESALE INC,WACO,Texas,3,-97.101875,31.562077,EIA815
-116.248407,43.605088,639,FRANKLIN UNITED INC,UNITED PRODUCTS TERMINAL,Idaho,4,-116.248407,43.605088,EIA815
-76.697019,34.721139,640,ASPHALT EMULSIONS LLC,MOREHEAD CITY,North Carolina,1,-76.697019,34.721139,EIA815
-93.632166,32.353913,641,RED RIVER TERMINALS LLC,SHREVEPORT,Louisiana,3,-93.632166,32.353913,EIA815
-118.225974,33.805531,642,CHEMOIL TERMINAL CORP,CARSON TANK FARM,California,5,-118.225974,33.805531,EIA815
